"code_station";"date_obs_elab";"resultat_obs_elab"
"J930061101";"2021-05-02";26996
"J930061101";"2021-05-03";22197
"J930061101";"2021-05-04";26398
"J930061101";"2021-05-05";25498
"J930061101";"2021-05-06";28932
"J930061101";"2021-05-07";26742
"J930061101";"2021-05-08";29656
"J930061101";"2021-05-09";27405
"J930061101";"2021-05-10";25213
"J930061101";"2021-05-11";23693
"J930061101";"2021-05-12";25502
"J930061101";"2021-05-13";32324
"J930061101";"2021-05-14";40667
"J930061101";"2021-05-15";37293
"J930061101";"2021-05-16";39386
"J930061101";"2021-05-17";45938
"J930061101";"2021-05-18";44801
"J930061101";"2021-05-19";38087
"J930061101";"2021-05-20";31172
"J930061101";"2021-05-21";26100
"J930061101";"2021-05-22";26668
"J930061101";"2021-05-23";25087
"J930061101";"2021-05-24";37916
"J930061101";"2021-05-25";54473
"J930061101";"2021-05-26";46971
"J930061101";"2021-05-27";45710
"J930061101";"2021-05-28";49874
"J930061101";"2021-05-29";43732
"J930061101";"2021-05-30";42885
"J930061101";"2021-05-31";41374
"J930061101";"2021-06-01";40857
"J930061101";"2021-06-02";32739
"J930061101";"2021-06-03";31409
"J930061101";"2021-06-04";27108
"J930061101";"2021-06-05";29565
"J930061101";"2021-06-06";31571
"J930061101";"2021-06-07";31046
"J930061101";"2021-06-08";25437
"J930061101";"2021-06-09";17347
"J930061101";"2021-06-10";14479
"J930061101";"2021-06-11";24106
"J930061101";"2021-06-12";30320
"J930061101";"2021-06-13";38399
"J930061101";"2021-06-14";25220
"J930061101";"2021-06-15";18261
"J930061101";"2021-06-16";14356
"J930061101";"2021-06-17";14902
"J930061101";"2021-06-18";26828
"J930061101";"2021-06-19";42216
"J930061101";"2021-06-20";40895
"J930061101";"2021-06-21";51603
"J930061101";"2021-06-22";54001
"J930061101";"2021-06-23";47882
"J930061101";"2021-06-24";36022
"J930061101";"2021-06-25";23230
"J930061101";"2021-06-26";32362
"J930061101";"2021-06-27";65012
"J930061101";"2021-06-28";66838
"J930061101";"2021-06-29";96093
"J930061101";"2021-06-30";83473
"J930061101";"2021-07-01";52533
"J930061101";"2021-07-02";39784
"J930061101";"2021-07-03";36745
"J930061101";"2021-07-04";34619
"J930061101";"2021-07-05";52262
"J930061101";"2021-07-06";84478
"J930061101";"2021-07-07";85528
"J930061101";"2021-07-08";60271
"J930061101";"2021-07-09";45709
"J930061101";"2021-07-10";42875
"J930061101";"2021-07-11";61129
"J930061101";"2021-07-12";54022
"J930061101";"2021-07-13";52390
"J930061101";"2021-07-14";38096
"J930061101";"2021-07-15";33664
"J930061101";"2021-07-16";29981
"J930061101";"2021-07-17";32062
"J930061101";"2021-07-18";40844
"J930061101";"2021-07-19";40331
"J930061101";"2021-07-20";41281
"J930061101";"2021-07-21";39845
"J930061101";"2021-07-22";39599
"J930061101";"2021-07-23";27890
"J930061101";"2021-07-24";13438
"J930061101";"2021-07-25";30047
"J930061101";"2021-07-26";38605
"J930061101";"2021-07-27";38627
"J930061101";"2021-07-28";34560
"J930061101";"2021-07-29";28451
"J930061101";"2021-07-30";22794
"J930061101";"2021-07-31";23178
"J930061101";"2021-08-01";16970
"J930061101";"2021-08-02";16721
"J930061101";"2021-08-03";22941
"J930061101";"2021-08-04";21737
"J930061101";"2021-08-05";27294
"J930061101";"2021-08-06";28809
"J930061101";"2021-08-07";28723
"J930061101";"2021-08-08";26697
"J930061101";"2021-08-09";23197
"J930061101";"2021-08-10";23399
"J930061101";"2021-08-11";22509
"J930061101";"2021-08-12";18281
"J930061101";"2021-08-13";16820
"J930061101";"2021-08-14";17226
"J930061101";"2021-08-15";9920
"J930061101";"2021-08-16";10759
"J930061101";"2021-08-17";12439
"J930061101";"2021-08-18";8376
"J930061101";"2021-08-19";7134
"J930061101";"2021-08-20";1644
"J930061101";"2021-08-21";1644
"J930061101";"2021-08-22";1644
"J930061101";"2021-08-23";1644
"J930061101";"2021-08-24";1644
"J930061101";"2021-08-25";15572
"J930061101";"2021-08-26";15096
"J930061101";"2021-08-27";17153
"J930061101";"2021-08-28";14755
"J930061101";"2021-08-29";16971
"J930061101";"2021-08-30";13877
"J930061101";"2021-08-31";16765
"J930061101";"2021-09-01";19651
"J930061101";"2021-09-02";19023
"J930061101";"2021-09-03";12025
"J930061101";"2021-09-04";12139
"J930061101";"2021-09-05";5451
"J930061101";"2021-09-06";19535
"J930061101";"2021-09-07";32026
"J930061101";"2021-09-08";8931
"J930061101";"2021-09-09";8918
"J930061101";"2021-09-10";17864
"J930061101";"2021-09-11";18815
"J930061101";"2021-09-12";21819
"J930061101";"2021-09-13";20996
"J930061101";"2021-09-14";16036
"J930061101";"2021-09-15";6173
"J930061101";"2021-09-16";8923
"J930061101";"2021-09-17";13583
"J930061101";"2021-09-18";9205
"J930061101";"2021-09-19";13375
"J930061101";"2021-09-20";14038
"J930061101";"2021-09-21";15498
"J930061101";"2021-09-22";14015
"J930061101";"2021-09-23";10103
"J930061101";"2021-09-24";12714
"J930061101";"2021-09-25";16169
"J930061101";"2021-09-26";5988
"J930061101";"2021-09-27";12205
"J930061101";"2021-09-28";10818
"J930061101";"2021-09-29";7811
"J930061101";"2021-09-30";13271
"J930061101";"2021-10-01";16482
"J930061101";"2021-10-02";34905
"J930061101";"2021-10-03";133846
"J930061101";"2021-10-04";137727
"J930061101";"2021-10-05";94698
"J930061101";"2021-10-06";66291
"J930061101";"2021-10-07";56461
"J930061101";"2021-10-08";42313
"J930061101";"2021-10-09";37501
"J930061101";"2021-10-10";34240
"J930061101";"2021-10-11";33852
"J930061101";"2021-10-12";28690
"J930061101";"2021-10-13";24820
"J930061101";"2021-10-14";25868
"J930061101";"2021-10-15";24392
"J930061101";"2021-10-16";26633
"J930061101";"2021-10-17";25183
"J930061101";"2021-10-18";22354
"J930061101";"2021-10-19";24944
"J930061101";"2021-10-20";22997
"J930061101";"2021-10-21";40168
"J930061101";"2021-10-22";37760
"J930061101";"2021-10-23";31764
"J930061101";"2021-10-24";25510
"J930061101";"2021-10-25";27258
"J930061101";"2021-10-26";26190
"J930061101";"2021-10-27";26255
"J930061101";"2021-10-28";30454
"J930061101";"2021-10-29";29308
"J930061101";"2021-10-30";25656
"J930061101";"2021-10-31";39948
"J930061101";"2021-11-01";78398
"J930061101";"2021-11-02";68754
"J930061101";"2021-11-03";53861
"J930061101";"2021-11-04";56391
"J930061101";"2021-11-05";54007
"J930061101";"2021-11-06";50037
"J930061101";"2021-11-07";44085
"J930061101";"2021-11-08";35082
"J930061101";"2021-11-09";41827
"J930061101";"2021-11-10";41292
"J930061101";"2021-11-11";32671
"J930061101";"2021-11-12";31217
"J930061101";"2021-11-13";32486
"J930061101";"2021-11-14";34163
"J930061101";"2021-11-15";34865
"J930061101";"2021-11-26";25763
"J930061101";"2021-11-27";30628
"J930061101";"2021-11-28";48786
"J930061101";"2021-11-29";56102
"J930061101";"2021-11-30";41639
"J930061101";"2021-12-01";43485
"J930061101";"2021-12-02";37987
"J930061101";"2021-12-03";55057
"J930061101";"2021-12-04";78453
"J930061101";"2021-12-05";84106
"J930061101";"2021-12-06";77909
"J930061101";"2021-12-07";82651
"J930061101";"2021-12-08";91973
"J930061101";"2021-12-09";98353
"J930061101";"2021-12-10";109203
"J930061101";"2021-12-11";135555
"J930061101";"2021-12-12";136335
"J930061101";"2021-12-13";128761
"J930061101";"2021-12-14";98899
"J930061101";"2021-12-15";90311
"J930061101";"2021-12-16";78876
"J930061101";"2021-12-17";68171
