"CdStationMesureEauxSurface";"CdSupport";"CdFractionAnalysee";"CdPrelevement";"DatePrel";"HeurePrel";"DateAna";"HeureAna";"CdParametre";"RsAna";"CdUniteMesure";"CdRqAna";"CdInsituAna";"ProfondeurPrel";"CdDifficulteAna";"LdAna";"LqAna";"LsAna";"IncertAna";"CdMetFractionnement";"CdMethode";"RdtExtraction";"CdMethodeExtraction";"CdAccreAna";"AgreAna";"CdStatutAna";"CdQualAna";"CommentairesAna";"ComResultatAna";"CdRdd";"CdProducteur";"CdPreleveur";"CdLaboratoire";"source"
4216000;3;3;"20181213055820-PC-174778";"2001-07-02";"14:30:00";"2001-07-02";"14:30:00";1340;28,5;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";756;756;19350095600019;NA
4216000;3;3;"20181213055822-PC-174779";"2002-11-21";"12:00:00";"2002-11-21";"12:00:00";1340;28,5;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;22440002802595;NA
4216000;3;3;"20181213055825-PC-174780";"2002-11-04";"10:00:00";"2002-11-04";"10:00:00";1340;16,7;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;22440002802595;NA
4216000;3;3;"20181213055828-PC-174781";"2002-03-04";"11:55:00";"2002-03-04";"11:55:00";1340;22,9;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;22440002802595;NA
4216000;3;3;"20181213055831-PC-174782";"2002-03-27";"10:00:00";"2002-03-27";"10:00:00";1340;30,3;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;22440002802595;NA
4216000;3;3;"20181213055834-PC-174783";"2004-06-24";"15:30:00";"2004-06-24";"15:30:00";1340;18,2;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;22440002802595;NA
4216000;3;3;"20181213055837-PC-174784";"2004-05-06";"12:30:00";"2004-05-06";"12:30:00";1340;19,2;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;22440002802595;NA
4216000;3;3;"20181213055840-PC-174785";"2003-05-23";"14:00:00";"2003-05-23";"14:00:00";1340;20,4;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;22440002802595;NA
4216000;3;3;"20181213055843-PC-174786";"2002-10-24";"10:10:00";"2002-10-24";"10:10:00";1340;6,8;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;22440002802595;NA
4216000;3;3;"20181213055846-PC-174787";"2004-12-21";"09:30:00";"2004-12-21";"09:30:00";1340;28,2;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;22440002802595;NA
4216000;3;3;"20181213055917-PC-174801";"2003-10-09";"14:00:00";"2003-10-09";"14:00:00";1340;1,1;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;22440002802595;NA
4216000;3;3;"20181213055920-PC-174802";"2000-04-04";"14:05:00";"2000-04-04";"14:05:00";1340;29,9;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";77571606100061;77571606100061;19350095600019;NA
4216000;3;3;"20181213055920-PC-174803";"2002-08-05";"08:50:00";"2002-08-05";"08:50:00";1340;7,6;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;22440002802595;NA
4216000;3;3;"20181213055921-PC-174804";"2004-03-09";"08:30:00";"2004-03-09";"08:30:00";1340;28,7;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;"Résultat Corrigé,erreur Labo/Appareil en PanneBILAN BORNES : BON";"0000000001";1161;1161;22440002802595;NA
4216000;3;3;"20181213055924-PC-174805";"2003-06-26";"15:50:00";"2003-06-26";"15:50:00";1340;8,7;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;22440002802595;NA
4216000;3;3;"20181213055926-PC-174806";"2001-03-06";"14:25:00";"2001-03-06";"14:25:00";1340;32,8;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";19350095600019;19350095600019;19350095600019;NA
4216000;3;3;"20181213055928-PC-174807";"2004-02-23";"09:40:00";"2004-02-23";"09:40:00";1340;41,7;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;22440002802595;NA
4216000;3;3;"20181213055955-PC-174820";"2002-06-25";"09:20:00";"2002-06-25";"09:20:00";1340;16,4;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;22440002802595;NA
4216000;3;3;"20181213055958-PC-174821";"2002-04-15";"09:40:00";"2002-04-15";"09:40:00";1340;31,8;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;22440002802595;NA
4216000;3;3;"20181213060000-PC-174822";"2001-08-06";"13:50:00";"2001-08-06";"13:50:00";1340;13,3;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";756;756;19350095600019;NA
4216000;3;3;"20181213060001-PC-174823";"2004-10-19";"09:30:00";"2004-10-19";"09:30:00";1340;14,8;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;22440002802595;NA
4216000;3;3;"20181213060013-PC-174829";"2004-01-13";"09:00:00";"2004-01-13";"09:00:00";1340;36,6;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;22440002802595;NA
4216000;3;3;"20181213055040-PC-174555";"2005-11-21";"09:20:00";"2005-11-21";"09:20:00";1340;15;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;19350095600019;NA
4216000;3;3;"20181213055051-PC-174559";"2005-01-26";"09:39:00";"2005-01-26";"09:39:00";1340;31;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;19350095600019;NA
4216000;3;3;"20181213055103-PC-174568";"2005-12-19";"11:30:00";"2005-12-19";"11:30:00";1340;39;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;19350095600019;NA
4216000;3;3;"20181213055104-PC-174569";"2005-06-09";"12:07:00";"2005-06-09";"12:07:00";1340;11;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;19350095600019;NA
4216000;3;3;"20181213055107-PC-174570";"2005-02-08";"09:35:00";"2005-02-08";"09:35:00";1340;36;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;19350095600019;NA
4216000;3;3;"20181213055241-PC-174614";"2005-08-01";"10:19:00";"2005-08-01";"10:19:00";1340;3,2;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;19350095600019;NA
4216000;3;3;"20181213055314-PC-174629";"2005-09-19";"09:00:00";"2005-09-19";"09:00:00";1340;1;173;10;2;NA;0;NA;1;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;19350095600019;NA
4216000;3;3;"20181213055333-PC-174639";"2005-05-12";"11:37:00";"2005-05-12";"11:37:00";1340;20;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001/0400010000";1161;1161;19350095600019;NA
4216000;3;3;"20181213055346-PC-174644";"2005-09-05";"10:33:00";"2005-09-05";"10:33:00";1340;1;173;10;2;NA;0;NA;1;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001/0400010000";1161;1161;19350095600019;NA
4216000;3;3;"20181213055355-PC-174646";"2005-01-06";"12:03:00";"2005-01-06";"12:03:00";1340;30;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;19350095600019;NA
4216000;3;3;"20181213055400-PC-174648";"2005-04-12";"09:44:00";"2005-04-12";"09:44:00";1340;28;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;19350095600019;NA
4216000;3;3;"20181213055432-PC-174661";"2005-03-04";"10:44:00";"2005-03-04";"10:44:00";1340;37;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;19350095600019;NA
4216000;3;3;"20181213055516-PC-174683";"2005-04-27";"10:55:00";"2005-04-27";"10:55:00";1340;17;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;19350095600019;NA
4216000;3;3;"20181213055519-PC-174684";"2005-08-16";"09:24:00";"2005-08-16";"09:24:00";1340;1;173;10;2;NA;0;NA;1;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;19350095600019;NA
4216000;3;3;"20181213055543-PC-174697";"2005-07-07";"11:28:00";"2005-07-07";"11:28:00";1340;8,3;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;19350095600019;NA
4216000;3;3;"20181213055607-PC-174712";"2005-10-17";"09:32:00";"2005-10-17";"09:32:00";1340;1;173;10;2;NA;0;NA;1;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;19350095600019;NA
4216000;3;3;"20181213055609-PC-174714";"2005-11-07";"10:16:00";"2005-11-07";"10:16:00";1340;8;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;19350095600019;NA
4216000;3;3;"20181213055652-PC-174732";"2005-10-03";"09:58:00";"2005-10-03";"09:58:00";1340;1;173;10;2;NA;0;NA;1;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;19350095600019;NA
4216000;3;3;"20181213055730-PC-174750";"2005-07-26";"10:23:00";"2005-07-26";"10:23:00";1340;5,7;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;19350095600019;NA
4216000;3;3;"20181213055740-PC-174759";"2005-06-21";"09:48:00";"2005-06-21";"09:48:00";1340;11;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;19350095600019;NA
4216000;3;3;"20181213055748-PC-174763";"2005-02-04";"10:25:00";"2005-02-04";"10:25:00";1340;38;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;19350095600019;NA
4216000;3;3;"20181213055749-PC-174764";"2005-03-08";"09:04:00";"2005-03-08";"09:04:00";1340;36;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;19350095600019;NA
4216000;3;3;"20181213055749-PC-174765";"2005-01-11";"09:20:00";"2005-01-11";"09:20:00";1340;34;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;19350095600019;NA
4216000;3;3;"20181213055934-PC-174810";"2005-12-05";"10:00:00";"2005-12-05";"10:00:00";1340;30;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;19350095600019;NA
4216000;3;3;"20181213055947-PC-174814";"2005-05-24";"09:20:00";"2005-05-24";"09:20:00";1340;19;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;19350095600019;NA
4216000;3;3;"20181213055947-PC-174815";"2005-03-23";"08:56:00";"2005-03-23";"08:56:00";1340;30;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;19350095600019;NA
4216000;3;3;"20181213060002-PC-174824";"2005-04-07";"11:41:00";"2005-04-07";"11:41:00";1340;26;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;19350095600019;NA
4216000;3;3;"20181213060005-PC-174825";"2005-02-23";"09:47:00";"2005-02-23";"09:47:00";1340;35;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;19350095600019;NA
4216000;3;3;"20181213055026-PC-174551";"2006-04-03";"10:10:00";"2006-04-03";"10:10:00";1340;35;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;19350095600019;NA
4216000;3;3;"20181213055142-PC-174589";"2006-09-04";"09:50:00";"2006-09-04";"09:50:00";1340;3,6;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;19350095600019;NA
4216000;3;3;"20181213055147-PC-174591";"2006-11-20";"10:30:00";"2006-11-20";"10:30:00";1340;15;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;19350095600019;NA
4216000;3;3;"20181213055158-PC-174594";"2006-04-18";"10:40:00";"2006-04-18";"10:40:00";1340;40;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;19350095600019;NA
4216000;3;3;"20181213055202-PC-174595";"2006-12-18";"10:20:00";"2006-12-18";"10:20:00";1340;42;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;19350095600019;NA
4216000;3;3;"20181213055207-PC-174597";"2006-07-03";"10:10:00";"2006-07-03";"10:10:00";1340;15;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;19350095600019;NA
4216000;3;3;"20181213055236-PC-174612";"2006-03-07";"10:00:00";"2006-03-07";"10:00:00";1340;39;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;19350095600019;NA
4216000;3;3;"20181213055255-PC-174622";"2006-01-16";"09:40:00";"2006-01-16";"09:40:00";1340;43;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;19350095600019;NA
4216000;3;3;"20181213055308-PC-174627";"2006-02-13";"10:00:00";"2006-02-13";"10:00:00";1340;37;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;19350095600019;NA
4216000;3;3;"20181213055339-PC-174642";"2006-04-25";"09:20:00";"2006-04-25";"09:20:00";1340;35;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;19350095600019;NA
4216000;3;3;"20181213055343-PC-174643";"2006-03-27";"10:30:00";"2006-03-27";"10:30:00";1340;35;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;19350095600019;NA
4216000;3;3;"20181213055352-PC-174645";"2006-06-06";"09:50:00";"2006-06-06";"09:50:00";1340;21;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;19350095600019;NA
4216000;3;3;"20181213055453-PC-174672";"2006-05-15";"09:30:00";"2006-05-15";"09:30:00";1340;26;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;19350095600019;NA
4216000;3;3;"20181213055500-PC-174676";"2006-10-02";"10:00:00";"2006-10-02";"10:00:00";1340;4,2;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;19350095600019;NA
4216000;3;3;"20181213055509-PC-174681";"2006-01-03";"09:30:00";"2006-01-03";"09:30:00";1340;36;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;19350095600019;NA
4216000;3;3;"20181213055532-PC-174692";"2006-02-01";"12:20:00";"2006-02-01";"12:20:00";1340;39;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;19350095600019;NA
4216000;3;3;"20181213055536-PC-174694";"2006-08-21";"09:10:00";"2006-08-21";"09:10:00";1340;4,4;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;19350095600019;NA
4216000;3;3;"20181213055546-PC-174698";"2006-10-16";"10:10:00";"2006-10-16";"10:10:00";1340;7,5;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;19350095600019;NA
4216000;3;3;"20181213055622-PC-174718";"2006-06-19";"09:20:00";"2006-06-19";"09:20:00";1340;18;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;19350095600019;NA
4216000;3;3;"20181213055629-PC-174720";"2006-11-06";"10:00:00";"2006-11-06";"10:00:00";1340;18;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;19350095600019;NA
4216000;3;3;"20181213055656-PC-174733";"2006-08-01";"09:40:00";"2006-08-01";"09:40:00";1340;5,3;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;19350095600019;NA
4216000;3;3;"20181213055709-PC-174738";"2006-09-18";"09:30:00";"2006-09-18";"09:30:00";1340;1;173;10;2;NA;0;NA;1;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;19350095600019;NA
4216000;3;3;"20181213055710-PC-174739";"2006-02-21";"09:20:00";"2006-02-21";"09:20:00";1340;37;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;19350095600019;NA
4216000;3;3;"20181213055745-PC-174761";"2006-03-20";"10:00:00";"2006-03-20";"10:00:00";1340;47;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;19350095600019;NA
4216000;3;3;"20181213055854-PC-174789";"2006-12-04";"10:20:00";"2006-12-04";"10:20:00";1340;32;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;19350095600019;NA
4216000;3;3;"20181213055906-PC-174795";"2006-01-24";"09:10:00";"2006-01-24";"09:10:00";1340;40;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;19350095600019;NA
4216000;3;3;"20181213055914-PC-174799";"2006-07-17";"09:00:00";"2006-07-17";"09:00:00";1340;9,2;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;19350095600019;NA
4216000;3;3;"20181213060006-PC-174826";"2006-05-02";"09:50:00";"2006-05-02";"09:50:00";1340;31;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0000000001";1161;1161;19350095600019;NA
4216000;3;3;"20181213055030-PC-174552";"2007-08-06";"10:20:00";"2007-08-06";"10:20:00";1340;19;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0400000125";1161;1161;19350095600019;NA
4216000;3;3;"20181213055037-PC-174554";"2007-03-05";"10:00:00";"2007-03-05";"10:00:00";1340;28;173;1;2;NA;0;NA;NA;NA;-2147483648;0;257;NA;NA;0;FALSE;3;1;NA;NA;"0400000125";1161;1161;19350095600019;NA
4216000;3;3;"20181213055041-PC-174556";"2007-02-26";"09:20:00";"2007-02-26";"09:20:00";1340;30;173;1;2;NA;0;NA;NA;NA;-2147483648;0;257;NA;NA;0;FALSE;3;1;NA;NA;"0400000125";1161;1161;19350095600019;NA
4216000;3;3;"20181213055051-PC-174560";"2007-01-29";"09:20:00";"2007-01-29";"09:20:00";1340;43;173;1;2;NA;0;NA;NA;NA;-2147483648;0;257;NA;NA;0;FALSE;3;1;NA;NA;"0400000125";1161;1161;19350095600019;NA
4216000;3;3;"20181213055151-PC-174592";"2007-02-05";"09:40:00";"2007-02-05";"09:40:00";1340;45;173;1;2;NA;0;NA;NA;NA;-2147483648;0;257;NA;NA;0;FALSE;3;1;NA;NA;"0400000125";1161;1161;19350095600019;NA
4216000;3;3;"20181213055155-PC-174593";"2007-07-02";"09:30:00";"2007-07-02";"09:30:00";1340;18;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0400000125";1161;1161;19350095600019;NA
4216000;3;3;"20181213055302-PC-174625";"2007-04-23";"09:50:00";"2007-04-23";"09:50:00";1340;32;173;1;2;NA;0;NA;NA;NA;-2147483648;0;257;NA;NA;0;FALSE;3;1;NA;NA;"0400000125";1161;1161;19350095600019;NA
4216000;3;3;"20181213055312-PC-174628";"2007-10-01";"10:30:00";"2007-10-01";"10:30:00";1340;17;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0400000125";1161;1161;19350095600019;NA
4216000;3;3;"20181213055325-PC-174635";"2007-12-03";"10:10:00";"2007-12-03";"10:10:00";1340;17;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0400000125";1161;1161;19350095600019;NA
4216000;3;3;"20181213055327-PC-174636";"2007-12-10";"10:00:00";"2007-12-10";"10:00:00";1340;16;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0400000125";1161;1161;19350095600019;NA
4216000;3;3;"20181213055427-PC-174659";"2007-03-19";"09:50:00";"2007-03-19";"09:50:00";1340;39;173;1;2;NA;0;NA;NA;NA;-2147483648;0;257;NA;NA;0;FALSE;3;1;NA;NA;"0400000125";1161;1161;19350095600019;NA
4216000;3;3;"20181213055535-PC-174693";"2007-06-11";"09:50:00";"2007-06-11";"09:50:00";1340;21;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0400000125";1161;1161;19350095600019;NA
4216000;3;3;"20181213055729-PC-174748";"2007-03-12";"09:40:00";"2007-03-12";"09:40:00";1340;31;173;1;2;NA;0;NA;NA;NA;-2147483648;0;257;NA;NA;0;FALSE;3;1;NA;NA;"0400000125";1161;1161;19350095600019;NA
4216000;3;3;"20181213055729-PC-174749";"2007-02-19";"09:30:00";"2007-02-19";"09:30:00";1340;30;173;1;2;NA;0;NA;NA;NA;-2147483648;0;257;NA;NA;0;FALSE;3;1;NA;NA;"0400000125";1161;1161;19350095600019;NA
4216000;3;3;"20181213055804-PC-174772";"2007-11-05";"09:50:00";"2007-11-05";"09:50:00";1340;18;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0400000125";1161;1161;19350095600019;NA
4216000;3;3;"20181213055909-PC-174796";"2007-11-26";"10:20:00";"2007-11-26";"10:20:00";1340;18;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0400000125";1161;1161;19350095600019;NA
4216000;3;3;"20181213055915-PC-174800";"2007-04-02";"09:20:00";"2007-04-02";"09:20:00";1340;37;173;1;2;NA;0;NA;NA;NA;-2147483648;0;257;NA;NA;0;FALSE;3;1;NA;NA;"0400000125";1161;1161;19350095600019;NA
4216000;3;3;"20181213055938-PC-174811";"2007-06-04";"09:30:00";"2007-06-04";"09:30:00";1340;21;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0400000125";1161;1161;19350095600019;NA
4216000;3;3;"20181213055941-PC-174812";"2007-01-08";"10:20:00";"2007-01-08";"10:20:00";1340;38;173;1;2;NA;0;NA;NA;NA;-2147483648;0;257;NA;NA;0;FALSE;3;1;NA;NA;"0400000125";1161;1161;19350095600019;NA
4216000;3;3;"20181213055945-PC-174813";"2007-09-03";"10:15:00";"2007-09-03";"10:15:00";1340;16;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0400000125";1161;1161;19350095600019;NA
4216000;3;3;"20181213055947-PC-174816";"2007-04-16";"10:00:00";"2007-04-16";"10:00:00";1340;35;173;1;2;NA;0;NA;NA;NA;-2147483648;0;257;NA;NA;0;FALSE;3;1;NA;NA;"0400000125";1161;1161;19350095600019;NA
4216000;3;3;"20181213060010-PC-174827";"2007-05-09";"09:20:00";"2007-05-09";"09:20:00";1340;28;173;1;2;NA;0;NA;NA;NA;-2147483648;0;257;NA;NA;0;FALSE;3;1;NA;NA;"0400000125";1161;1161;19350095600019;NA
4216000;3;3;"20181213060012-PC-174828";"2007-05-29";"09:50:00";"2007-05-29";"09:50:00";1340;22;173;1;2;NA;0;NA;NA;NA;-2147483648;0;257;NA;NA;0;FALSE;3;1;NA;NA;"0400000125";1161;1161;19350095600019;NA
4216000;3;3;"20181213060017-PC-174830";"2007-01-15";"10:20:00";"2007-01-15";"10:20:00";1340;41;173;1;2;NA;0;NA;NA;NA;-2147483648;0;257;NA;NA;0;FALSE;3;1;NA;NA;"0400000125";1161;1161;19350095600019;NA
4216000;3;3;"20181213055019-PC-174548";"2008-06-30";"16:20:00";"2008-06-30";"16:20:00";1340;28,2;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0400000125";44523596300011;44523596300011;44523596300011;NA
4216000;3;3;"20181213055020-PC-174549";"2008-07-07";"15:45:00";"2008-07-07";"15:45:00";1340;28,6;173;1;2;NA;0;NA;NA;NA;-2147483648;0;0;NA;NA;0;FALSE;3;1;NA;NA;"0400000125";44523596300011;44523596300011;44523596300011;NA
